id,username,date,time,tweet,place,geo,replies_count,retweets_count,likes_count,mentions
1252130758036094976,turnbullmalcolm,2020-04-20,15:03:30,Thanks Peter! https://twitter.com/peter_fitz/status/1252117700333060096 …,,,212,88,1270,[]
1251631365230956544,turnbullmalcolm,2020-04-19,05:59:06,"“We need to get kids back to school, and the government needs to come up with a way of doing that under the ""new normal"". Regardless.. our approach to teachers must be steeped in respect for their strength, agility and role as frontline workers during this crisis.” https://twitter.com/mrsdztb/status/1251595789253533697 …",,,155,46,389,[]
1251434416691245058,turnbullmalcolm,2020-04-18,16:56:30,Very prophetic!,,,15,4,403,['gladysb']
1251267107464986625,turnbullmalcolm,2020-04-18,05:51:40,"Leigh Sales interviews me in a vast surreal studio with everyone metres apart. Goes to air Monday on 730 ABC. Something to check: I favourably mentioned Annabel Crabb three times. “I”ll cut them all out!” Leigh said with a smile, I think. pic.twitter.com/2gGXnJvw7y",,,364,162,2489,[]
1250756061746749442,turnbullmalcolm,2020-04-16,20:00:57,Thanks Alan! Great work by @KathViner @lenoretaylor & @murpharoo and the team they have built up since then. https://twitter.com/arusbridger/status/1250727441297014784 …,,,36,64,396,"['kathviner', 'lenoretaylor', 'murpharoo']"
1250714881566732288,turnbullmalcolm,2020-04-16,17:17:19,🙏,,,3,0,4,"['raziashaik1', '9newsaus']"
1250714436781793281,turnbullmalcolm,2020-04-16,17:15:33,Thanks Michael! https://twitter.com/mjrowland68/status/1250658805060235264 …,,,86,49,568,[]
1250328975370383363,turnbullmalcolm,2020-04-15,15:43:52,Definitely good idea about the drink Kathy! More opportunities for same here  https://www.malcolmturnbullbook.com/tour  https://twitter.com/Informanizer/status/1250326109696090113 …,,,16,3,39,[]
1250216252728995841,turnbullmalcolm,2020-04-15,08:15:57,The thoroughly socially distanced book tour is taking shape! Looking forward to it! #abiggerpicture  https://www.malcolmturnbullbook.com/tour ,,,55,16,110,[]
1250212434813452288,turnbullmalcolm,2020-04-15,08:00:46,Tackling climate change is vital for the strongest economic recovery after coronavirus https://www.theguardian.com/commentisfree/2020/apr/14/reckoning-with-climate-change-will-support-the-strongest-possible-economic-recovery-after-coronavirus?CMP=Share_iOSApp_Other …,,,185,139,563,[]
1250033723967328257,turnbullmalcolm,2020-04-14,20:10:38,Sure!,,,0,0,2,['carolduncan']
1249984249320493059,turnbullmalcolm,2020-04-14,16:54:03,And I love you too! https://twitter.com/MrsDzTB/status/1249976788513460224 …,,,64,15,550,[]
1249894032320294912,turnbullmalcolm,2020-04-14,10:55:33,Thank you Phil!,,,0,0,4,['philipdalidakis']
1249890131621761031,turnbullmalcolm,2020-04-14,10:40:03,"Gosh it’s a worry that you have to explain you were joking! Great to hear from you, given your Hellenic background I think a Byzantine court title would be best -πανυπερσεβαστος (panhypersebastos) perhaps?",,,1,0,6,['philipdalidakis']
1249847460085633026,turnbullmalcolm,2020-04-14,07:50:30,Looking forward to our chat too @murpharoo ! https://twitter.com/murpharoo/status/1249842997203619840 …,,,10,4,70,['murpharoo']
1249523146308243458,turnbullmalcolm,2020-04-13,10:21:47,My  book isn’t out until next Monday but here are the contents pages! The virtual book tour will be interesting - trying to work out how to do a live event from my kayak! #abiggerpicture pic.twitter.com/9lyRY7dM8e,,,977,190,1820,[]
1249437380437635072,turnbullmalcolm,2020-04-13,04:40:59,Recovered @BorisJohnson says thank you to the NHS for saving his life. Welcome back Boris! https://twitter.com/BorisJohnson/status/1249336590482243585 …,,,33,17,253,['borisjohnson']
1249266539141795840,turnbullmalcolm,2020-04-12,17:22:07,via @NYTOpinion https://www.nytimes.com/2020/04/11/opinion/sunday/coronavirus-hospitals-bronx.html?referringSource=articleShare …,,,13,7,48,['nytopinion']
1248547870094946304,turnbullmalcolm,2020-04-10,17:46:23,Only ten days to go before @HardieGrant release my memoir - after so many months of writing and editing great to have the book - printed in Australia too! #abiggerpicture pic.twitter.com/qNjS77xhbJ,,,859,125,1517,['hardiegrant']
1248519320864350212,turnbullmalcolm,2020-04-10,15:52:57,"Not just Australia of course Bill, but cruise ships provide the ideal contagious environment together with, generally, older passenger - the most vulnerable demographic.",,,3,0,17,"['billbowtell', 'abcnews', 'sevennetwork', 'politics_smhage']"
1248218435437203461,turnbullmalcolm,2020-04-09,19:57:20,"Why did cruises continue after the Diamond Princess was quarantined on 4 February? Revealed: 6,000 passengers on cruise ships despite coronavirus crisis https://www.theguardian.com/environment/2020/apr/09/revealed-6000-passengers-on-cruise-ships-at-sea-despite-coronavirus-crisis?CMP=Share_iOSApp_Other …",,,190,242,762,[]
1247473926042562560,turnbullmalcolm,2020-04-07,18:38:55,Well said Julia. https://twitter.com/JuliaGillard/status/1247428692952805376 …,,,99,335,3036,[]
1247460095081865217,turnbullmalcolm,2020-04-07,17:43:58,Take care Bevan and get well soon!,,,1,1,62,"['bevanshields', 'gallo_ways', 'mrseankelly']"
1246907386079539201,turnbullmalcolm,2020-04-06,05:07:41,Unfortunately this is behind a pay wall but @mrjoeaston does set out the history.,,,111,3,43,['mrjoeaston']
1246906568831987712,turnbullmalcolm,2020-04-06,05:04:27,"Kevin Rudd's NBN lies, redux http://www.afr.com/brand/rear-window/kevin-rudd-s-nbn-lies-redux-20200405-p54h78?btis …",,,545,30,173,[]
1246621669541548034,turnbullmalcolm,2020-04-05,10:12:21,Just for the record we are on HFC,,,11,0,5,"['craig03470710', 'd7b', 'mrkrudd']"
1246524279933427713,turnbullmalcolm,2020-04-05,03:45:22,'Gruffalo stayed in the cave': Axel Scheffler and Julia Donaldson's coronavirus cartoons https://www.theguardian.com/books/gallery/2020/apr/04/gruffalo-axel-scheffler-and-julia-donaldsons-coronavirus-cartoons?CMP=Share_iOSApp_Other …,,,6,19,103,[]
1246175336405938176,turnbullmalcolm,2020-04-04,04:38:47,The denial of science by the populist right imperils our lives and our democracy. Scientist @amirhusain_tx describes how denialism has eroded American authority and leadership. https://twitter.com/amirhusain_tx/status/1245844850664226816 …,,,140,155,700,['amirhusain_tx']
1246006943786733573,turnbullmalcolm,2020-04-03,17:29:39,the part of the network which faces most pressure is the fixed wireless in regional and peri-urban areas. This was part of Labor’s plan (like the satellite) we did not change. Concurrent streaming at current levels not anticipated a decade ago. Addressing this ia high priority.,,,81,1,13,['rhysam']
1245997915329277953,turnbullmalcolm,2020-04-03,16:53:47,So Kevin’s conspiracy theory is nonsense. Streaming has smashed pay TV models around the world. In that sense the NBN’s earlier completion means it got smashed here sooner.,,,61,8,31,['rhysam']
1245997512739016705,turnbullmalcolm,2020-04-03,16:52:11,But the key point is this: our approach to NBN meant millions more Australians got high speed broadband sooner and cheaper than would have happened under labor. Streaming which is what was smashed the pay TV business became available to more Australians sooner,,,381,10,52,['rhysam']
1245996727494041606,turnbullmalcolm,2020-04-03,16:49:03,Okay. One more time. If Labor’s plan had continued half of australia would still be on ADSL. Thanks to our plan the NBN is almost finished. Over 90% can get 50 mbps and almost all can get 25 mbps. 1/2,,,1670,28,128,['rhysam']
1245156901857312768,turnbullmalcolm,2020-04-01,09:11:53,Thank you Gladys! https://twitter.com/GladysB/status/1245156361433796609 …,,,21,6,126,[]
1245103211813302272,turnbullmalcolm,2020-04-01,05:38:33,Hooray for Bluey! https://twitter.com/Daley_Pearson/status/1244969792101990400 …,,,10,9,223,[]
1244934753783910401,turnbullmalcolm,2020-03-31,18:29:09,"That’s good news!. Norman thank you for your calm, clear and consistently well informed commentary. https://twitter.com/normanswan/status/1244760931977973760 …",,,34,38,736,[]
1244504918897000449,turnbullmalcolm,2020-03-30,14:01:09,This is a very good decision @ScottMorrisonMP and @JoshFrydenberg . We need to keep workers employed - the wage subsidy makes that possible for millions. https://twitter.com/leighsales/status/1244498446322552832 …,,,131,104,1263,"['scottmorrisonmp', 'joshfrydenberg']"
1244143218129686531,turnbullmalcolm,2020-03-29,14:03:52,“We overcome the twin vices of self-interest and fear by actively rejecting them. The ancient Athenians failed to do this in the face of a plague and lost their democracy. Now the same choice is ours.” https://www.theatlantic.com/ideas/archive/2020/03/great-plague-athens-has-eerie-parallels-today/608545/ …,,,187,284,941,[]
1243499978934431750,turnbullmalcolm,2020-03-27,19:27:52,"Take care Boris, get well soon. Look forward to your returning to the rudest of good health. Your clear unequivocal messages are being heard around the world.  #stayhome #SupportOurHealthCareWorkers #BeatTheVirus",,,74,77,807,['borisjohnson']
1243117977844584448,turnbullmalcolm,2020-03-26,18:09:56,"Reading “Spot visits his grandparents” to grandson Ronan who lives in Singapore with his sister & parents. PM @leehsienloong has decisively tackled the virus, taking strong measures early, identifying & isolating those infected & using technology to trace & alert their contacts. pic.twitter.com/8myF1Fe892",,,118,119,1720,['leehsienloong']
1241821319710134272,turnbullmalcolm,2020-03-23,04:17:29,A graphic simulation of how the virus spread from Wuhan. https://www.nytimes.com/interactive/2020/03/22/world/coronavirus-spread.html?referringSource=articleShare …,,,34,85,185,[]
1240974517129711617,turnbullmalcolm,2020-03-20,20:12:35,"Recommend checking out how President @jokowi uses social media esp Instagram for a constant stream of information, instruction and exhortation on the pandemic and the response in Indonesia.",,,56,41,237,['jokowi']
1240973452648919040,turnbullmalcolm,2020-03-20,20:08:21,"“The nbn’s peak throughput is typically at around 9pm and, by comparison, during standard business hours of 9-5pm, network traffic is usually around half that of the evening peak.”  https://www.nbnco.com.au/corporate-information/media-centre/media-statements/increase-in-residential-data-demand …",,,4,0,0,"['theanthonyhayes', 'rhysam']"
1240972510293712897,turnbullmalcolm,2020-03-20,20:04:37,More people are working from home increasing bandwidth demands during the day. That is not when video streaming peaks which is in the evenings.,,,3,0,0,"['theanthonyhayes', 'rhysam']"
1240971993865793536,turnbullmalcolm,2020-03-20,20:02:34,Sure. 94% of Australians can get NBN now. If we had stuck with Labor’s model millions of them would still be on ADSL or worse. Plus the project would have cost tens of billions more - so even higher prices.,,,38,2,1,"['theanthonyhayes', 'rhysam']"
1240577748239695872,turnbullmalcolm,2020-03-19,17:55:58,Very good advice Daisy! https://twitter.com/MrsDzTB/status/1240521056583954432 …,,,7,8,71,[]
1240086978164473856,turnbullmalcolm,2020-03-18,09:25:49,Well said Julia and thank you for your work with Beyond Blue. https://twitter.com/JuliaGillard/status/1240057768549072896 …,,,80,310,2666,[]
1239821963830284288,turnbullmalcolm,2020-03-17,15:52:45,"Justice done. At last. The claim made in @australian on 3/11/17 was always absurd: that you were a citizen of a country which stripped your mother & her family of their citizenship & would have pushed them into the gas chambers, had it not been for the arrival of the Red Army. https://twitter.com/JoshFrydenberg/status/1239800917127393280 …",,,45,22,458,['australian']
1239530069644607488,turnbullmalcolm,2020-03-16,20:32:52,Thank you makes perfect sense.,,,0,1,18,['samanthamaiden']
1239473977929555968,turnbullmalcolm,2020-03-16,16:49:59,Where are you going to instal them?,,,5,0,20,['samanthamaiden']
1239128610629234688,turnbullmalcolm,2020-03-15,17:57:37,Many thanks to @normanswan and the ABC for their advice and information on #COVID19Aus - at times like this credibility and consistency are so important,,,121,348,2823,['normanswan']
1239036861495906304,turnbullmalcolm,2020-03-15,11:53:02,Morrison has just said (2.45 pm)that we should stop handshaking. At last a clear message which for some reason was not capable of being delivered this morning on @InsidersABC at 9 am. @GladysB on the other hand discouraged handshakes weeks ago. #FlattenTheCurve https://twitter.com/TurnbullMalcolm/status/1238956779226066944 …,,,436,460,2287,"['insidersabc', 'gladysb']"
1239012206479458304,turnbullmalcolm,2020-03-15,10:15:04,"Why outbreaks like coronavirus spread exponentially, and how to “flatten the curve” - Washington Post https://www.washingtonpost.com/graphics/2020/world/corona-simulator/ …",,,81,473,1183,[]
1238956779226066944,turnbullmalcolm,2020-03-15,06:34:49,What is going on here? We can’t even get a clear answer on shaking hands? It is obvious that one of the simplest ways of reducing risk is to stop shaking hands - such a simple thing to do. https://twitter.com/InsidersABC/status/1238951789895925761 …,,,431,619,2904,[]
1238591505339527168,turnbullmalcolm,2020-03-14,06:23:21,"Well said Tom, thank you Mark and strength to you arm on your new climate assignment with the UN. https://twitter.com/TomTugendhat/status/1238587235441786881 …",,,3,4,20,[]
1238569008275677184,turnbullmalcolm,2020-03-14,04:53:57,"In China, here in Australia and around the world doctors and nurses are working the longest hours, risking their own lives to treat #CV19 patients. Thank you. 🙏🙏🙏 https://www.nytimes.com/interactive/2020/03/13/world/asia/coronavirus-death-life.html?referringSource=articleShare …",,,157,268,1733,[]
1237572724685324288,turnbullmalcolm,2020-03-11,10:55:05,Hooray for Daisy!,,,3,0,22,"['james_jeffrey', 'daisyjeffrey2', 'mcannonbrookes', 'louiseadler', 'hachetteaus']"
1236486987030257665,turnbullmalcolm,2020-03-08,11:00:45,Get well soon Nova!,,,0,0,1,"['novamariejw', 'mrsdztb', 'alanfletcher', 'benhall23']"
1235658441579888640,turnbullmalcolm,2020-03-06,04:08:24,Sydney is pledging to become safer for women - and it will boost the night time economy ⁦@LucyTurnbull_AO⁩ https://www.sbs.com.au/news/sydney-is-pledging-to-become-safer-for-women-and-it-will-boost-the-night-time-economy …,,,18,12,100,['lucyturnbull_ao']
1235308652476715008,turnbullmalcolm,2020-03-05,04:58:28,Well said Telstra CEO Andy Penn on @RNBreakfast “the biggest risk with climate is thinking its someone else’s problem to fix”,,,84,162,730,['rnbreakfast']
1234439682525556736,turnbullmalcolm,2020-03-02,19:25:29,Happy memories of the old rip and read wire service for radio news rooms.... sounds like there might be a sale looming?,,,1,7,16,"['osbornep', 'mrkrudd', 'juliagillardgpe']"
1233668320815005696,turnbullmalcolm,2020-02-29,16:20:22,Congratulations! https://twitter.com/SatPaper/status/1233519773834715136 …,,,37,41,354,[]
1232572150092976128,turnbullmalcolm,2020-02-26,15:44:35,Totally agree - there will be more jobs and better jobs in a clean and cheaper energy economy. A just and planned transition is key - engineering and economics not ideology and idiocy.,,,31,21,45,['quentindempster']
1232336885302714370,turnbullmalcolm,2020-02-26,00:09:43,Turnbull warns of 'catastrophic' future if we don't move to net zero  https://www.smh.com.au/politics/federal/turnbull-warns-of-catastrophic-future-if-we-don-t-move-to-net-zero-20200225-p5449p.html … via @smh,,,173,191,672,['smh']
1231509205032374272,turnbullmalcolm,2020-02-23,17:20:49,Glad you like it.....it’s an old point but a good one.,,,2,0,2,['sebhenbest']
1231348918895570944,turnbullmalcolm,2020-02-23,06:43:54,Last tweet this morning: a policy which opposes net zero by 2050 is a policy of 3 degrees plus global warming and an uninhabitable planet.,,,330,459,2135,[]
1231347360074092545,turnbullmalcolm,2020-02-23,06:37:42,"The consequences of this transition: a habitable planet, cheaper energy,  more economic growth and jobs. Regions? Most of the renewable investment is in the regions. To get there above all we need a coherent integration of climate and energy policy.",,,84,238,1519,[]
1231344914107006976,turnbullmalcolm,2020-02-23,06:27:59,Wrong on both counts.,,,0,0,4,['ryanwil62993886']
1231342361134788608,turnbullmalcolm,2020-02-23,06:17:50,"Reverse deforestation, reforest wherever possible. A decade ago the “how” was hard to see and very expensive relative to BAU. Now we can see a feasible, affordable route to net zero - the alternative is catastrophic.",,,71,230,1522,[]
1231341509972115456,turnbullmalcolm,2020-02-23,06:14:27,"Engineering and economics NOT ideology and idiocy. Cheapest, cleanest form of energy today is renewables plus storage and is getting cheaper. So transition to clean and cheaper electricity. Couple that with electrification of industry as well as green hydrogen.",,,108,273,1807,[]
1231340973843574784,turnbullmalcolm,2020-02-23,06:12:20,Watching @InsidersABC - hands wringing about “how do we get to net zero by 2050?” Bottom line is if we don’t get there the planet will be uninhabitable for billions of people. How do we get there? Answer is plain:,,,819,1146,4475,['insidersabc']
1231087280187572224,turnbullmalcolm,2020-02-22,13:24:14,Trump plans 5G summit with global tech leaders in Huawei battle https://www.cnbc.com/2020/02/21/trump-plans-5g-summit-with-global-tech-leaders-in-huawei-battle.html …,,,33,13,49,[]
1229888149154758656,turnbullmalcolm,2020-02-19,05:59:19,Listening to ChinaPower (Water Challenges Inside and Outside China's Borders: A Conversation with Scott Moore) - http://feedproxy.google.com/~r/Chinapower/~3/Coi7JDVz20Y/ …,,,5,6,15,[]
1228953277691072512,turnbullmalcolm,2020-02-16,16:04:28,This is a good explainer - Latika’s next job could be at GCHQ! https://twitter.com/smh/status/1228950925152223232 …,,,32,21,118,[]
1227880889914232834,turnbullmalcolm,2020-02-13,17:03:11,Thanks Melissa!,,,4,0,7,['d_melissa2']
1227714417099448321,turnbullmalcolm,2020-02-13,06:01:41,Chief Scientist: we need to transform our world into a sustainable 'electric planet' https://theconversation.com/chief-scientist-we-need-to-transform-our-world-into-a-sustainable-electric-planet-131658 …,,,96,167,543,[]
1227309832677576705,turnbullmalcolm,2020-02-12,03:14:01,Safe travels Carl. Come back soon.,,,3,0,10,['carlbildt']
1227213543491031041,turnbullmalcolm,2020-02-11,20:51:23,Thanks for joining us!,,,0,0,0,['carlbildt']
1226776327925030915,turnbullmalcolm,2020-02-10,15:54:03,Joko Widodo calls for Australia-Indonesia leadership on climate and development in the Pacific https://www.smh.com.au/politics/federal/identity-politics-is-a-threat-to-democracy-joko-widodo-s-message-for-australia-20200210-p53zed.html …,,,25,16,52,[]
1226767613704802306,turnbullmalcolm,2020-02-10,15:19:26,They always say that when they are about to run.....,,,0,2,37,['michaelemann']
1226723363227226112,turnbullmalcolm,2020-02-10,12:23:35,Happy to help. It’s a brilliant poem.,,,1,1,7,['alisonwhitelock']
1226631445948461057,turnbullmalcolm,2020-02-10,06:18:21,Climate change policy: Coalition misses the memo on renewables https://www.smh.com.au/politics/federal/coalition-wilfully-blind-to-economics-of-renewables-20200209-p53z4m.html …,,,219,336,1085,[]
1225654456831754247,turnbullmalcolm,2020-02-07,13:36:08,Congratulations and good luck Arthur!! https://twitter.com/A_Sinodinos/status/1225604800408104960 …,,,43,11,176,[]
1225649173912932358,turnbullmalcolm,2020-02-07,13:15:09,"New CSIRO, AEMO study confirms wind, solar and storage beat coal, gas and nuclear | RenewEconomy https://reneweconomy.com.au/new-csiro-aemo-study-confirms-wind-solar-and-storage-beat-coal-gas-and-nuclear-57530/ …",,,450,563,1902,[]
1225365923038560256,turnbullmalcolm,2020-02-06,18:29:36,Great news the IA-CEPA - the new Australia Indonesia free trade agreement - has been passed by the Indonesian Parliament and in good time for President @jokowi visit to Australia next week https://twitter.com/cnbcindonesia/status/1225362455007657985 …,,,14,23,109,['jokowi']
1225190964072812544,turnbullmalcolm,2020-02-06,06:54:23,Thank you so much. https://twitter.com/SmartEnergyCncl/status/1225187612501016581 …,,,16,15,134,[]
1225025510641553408,turnbullmalcolm,2020-02-05,19:56:56,"This account of my speech tonight fails, naturally, to make any reference to my criticism of the Murdoch “press” and its relentless climate change denialism - so embarrassing even James Murdoch has denounced it. https://amp.theaustralian.com.au/nation/politics/liberals-have-failed-on-climate-says-malcolm-turnbull/news-story/9d8fa825df4e388b0727e31362a53815 …",,,334,644,2841,[]
1224251126003847168,turnbullmalcolm,2020-02-03,16:39:48,Ihre Liste ist nicht vollständig,,,209,243,2090,['vanonselenp']
1223396435875356672,turnbullmalcolm,2020-02-01,08:03:34,Shocked and very sad to learn Paul Shetler has died. A great loss. I recruited him in 2015 as first CEO of the Digital Transformation Office to continue the work he had done in the UK. He was as innovative as he was iconoclastic. A visionary in every sense. 🙏🙏🙏,,,38,98,478,[]
1222636406691885056,turnbullmalcolm,2020-01-30,05:43:29,"Poetry has been defined as “that which cannot be translated.” This poem cries out to be translated - into action. Powerful, moving, urgent. https://twitter.com/AlisonWhitelock/status/1220497805334024192 …",,,70,118,308,[]
1220558271498448897,turnbullmalcolm,2020-01-24,12:05:43,Thank you to these brave Americans who died keeping Australians safe. Our love and condolences are with their families and with families of all those killed in these terrible fires. The courageous service of the firefighters is a shining inspiration of love and selflessness. https://twitter.com/NSWRFS/status/1220463550919053313 …,,,16,86,729,[]
1220148794202787840,turnbullmalcolm,2020-01-23,08:58:36,The tathra fires of 18-19 March 2018 were very damaging but not remotely on the scale of what we have experienced and knew was likely to occur this summer given the prolonged drought.,,,12,5,16,"['reddishraven', 'samanthamaiden', 'scottmorrisonmp']"
